principal component 1,principal component 2,principal component 3,PCA1K2,PCA2K2,Pclass,Age,SibSp,Parch,Fare,Cabin,TicketLeter,TicketNumber,female,male,C,Q,S,FamilySize,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Age_type_Children,Age_type_Teenage,Age_type_Adult,Age_type_Elder,Fare_type_Low_fare,Fare_type_median_fare,Fare_type_Average_fare,Fare_type_high_fare
-2.08094517937209,-0.8878044535917086,0.5093636448927671,-2.080946200012462,-0.8884172179721005,0.8419164182590155,-0.584166187421668,0.481287771858981,-0.444999501816175,-0.5034876444099115,-0.5391498822032595,1.5966185090314526,-0.04399407938051464,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,0.07335229062787217,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,1.7580173491749165,-0.5570550334664524,-0.5829371857570788,-0.5014319838391105
3.4688945355138596,2.293439494288264,-1.4409185026795241,3.4694808910933665,2.293412250260625,-1.5460978645168275,0.6398602072516908,0.481287771858981,-0.444999501816175,0.7346010767126079,1.8388958892145875,1.6782102961999934,-0.20599300014421162,1.3449954927569385,-1.3449954927569385,1.9616697347280831,-0.32204029159373954,-1.5211587854766873,0.07335229062787217,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,-0.5829371857570788,1.9942884224171469
-0.11560197984411576,-1.9599713162868349,-2.0990519323152457,-0.11552370817374107,-1.9586561928382282,0.8419164182590155,-0.27815958875332836,-0.47908676070718687,-0.444999501816175,-0.490436468119486,-0.5391498822032595,1.6782102961999934,7.220019036369533,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,1.9895560643855534,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
2.868666533225817,1.3909817557498156,-0.9765610646602406,2.869178245342614,1.3911022812626994,-1.5460978645168275,0.410355258250436,0.481287771858981,-0.444999501816175,0.38302558953972904,1.8388958892145875,-0.6063597445191478,-0.1750442099550218,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,0.07335229062787217,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,-0.5829371857570788,1.9942884224171469
-2.4017155025673347,-0.1673818554445831,0.24443265712079945,-2.4016335459325013,-0.1672426806369209,0.8419164182590155,0.410355258250436,-0.47908676070718687,-0.444999501816175,-0.488019583621259,-0.5391498822032595,-0.6063597445191478,-0.09151586886470774,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
-2.4368071951366064,-0.677992550498818,-0.9994645155518368,-2.436795567803239,-0.6782689011625357,0.8419164182590155,-0.28104648481669653,-0.47908676070718687,-0.444999501816175,-0.48012507209625055,-0.5391498822032595,-0.6063597445191478,-0.10521158676338532,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,3.1052015108144313,-1.5211587854766873,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
0.12965417611461988,3.899640828700255,1.4378440589069266,0.12981608641403483,3.9001664123765116,-1.5460978645168275,1.8638866019250497,-0.47908676070718687,-0.444999501816175,0.3590984330072823,1.9098823301524337,-0.6063597445191478,-0.2060367512924563,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,-1.2658537379510684,2.0330600909302543,-0.5688226003397101,-0.5570550334664524,-0.5829371857570788,1.9942884224171469
1.917619676089075,-4.332262309186584,4.79040159245961,1.9179344100452485,-4.332593525546789,0.8419164182590155,-2.1141991807633667,2.4020368369913165,0.7107630931786129,-0.23618021890601223,-0.5391498822032595,-0.6063597445191478,-0.09908899960608769,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,1.9684473254677004,4.523164422552272,-0.5026246899500345,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,3.5952095787163247,-0.36514837167011077,-1.2658537379510684,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
1.3992359374362302,-1.462805654797163,-1.1078460414273,1.3991205080592308,-1.462474856376766,0.8419164182590155,-0.20165793908624344,-0.47908676070718687,1.8665256881734007,-0.42840374383419416,-0.5391498822032595,-0.6063597445191478,-0.09978612268142734,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,0.7050506355744817,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
2.414420996194371,-0.5449827301393706,-1.468024748948568,2.4147239634820497,-0.545154838285561,-0.352090723128906,-1.1961793847583475,0.481287771858981,-0.444999501816175,-0.06224574235281322,-0.5391498822032595,-0.6063597445191478,-0.13517501101821183,1.3449954927569385,-1.3449954927569385,1.9616697347280831,-0.32204029159373954,-1.5211587854766873,0.07335229062787217,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,2.7386127875258306,-1.2658537379510684,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
3.2023780636299928,-2.772966914657781,0.45075347994292553,3.202099568755387,-2.772757487676944,0.8419164182590155,-1.9611958814291968,0.481287771858981,0.7107630931786129,-0.320771176343955,1.98086877109028,1.6782102961999934,-0.2085826820807525,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,0.7050506355744817,-0.22108415847410945,1.9895560643855534,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,3.5952095787163247,-0.36514837167011077,-1.2658537379510684,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
2.3084898864706,2.2410169431555724,-1.411268548101604,2.308382125982271,2.2412645046024253,-1.5460978645168275,2.1698932005933895,-0.47908676070718687,-0.444999501816175,-0.13032067788367238,1.8388958892145875,-0.6063597445191478,-0.1750506439474107,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,1.9895560643855534,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,-1.2658537379510684,2.0330600909302543,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
-1.9748771694443963,-0.6580188160339075,0.9116111526165568,-1.9749625645457456,-0.6587544287480652,0.8419164182590155,-0.7371694867558379,-0.47908676070718687,-0.444999501816175,-0.488019583621259,-0.5391498822032595,1.5966185090314526,-0.19487763489311097,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,2.7386127875258306,-1.2658537379510684,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
1.3451813605956031,-1.1003286611775505,3.29332465670777,1.344374387010537,-1.0988671993051808,0.8419164182590155,0.7163618569187757,0.481287771858981,5.333813473157765,-0.0389624438506942,-0.5391498822032595,-0.6063597445191478,-0.09999844443026173,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,3.2318440153609194,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,-0.5829371857570788,1.9942884224171469
0.3899096658238579,-2.2946655685802493,-2.294546316244364,0.38979642394248304,-2.2948376822803898,0.8419164182590155,-1.1961793847583475,-0.47908676070718687,-0.444999501816175,-0.49180539149928176,-0.5391498822032595,-0.6063597445191478,-0.09892911489522299,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,1.9895560643855534,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,2.7386127875258306,-1.2658537379510684,-0.4918693768379647,1.7580173491749165,-0.5570550334664524,-0.5829371857570788,-0.5014319838391105
1.7273659400416812,1.6094731985630797,-1.1513957443618719,1.727558286009762,1.6094041171579347,-0.352090723128906,1.9403882515921347,-0.47908676070718687,-0.444999501816175,-0.3343057295340259,-0.5391498822032595,-0.6063597445191478,-0.13164596619288843,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,-1.2658537379510684,2.0330600909302543,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
2.308205189921564,-4.806354535410967,3.9720742909786595,2.308537125856768,-4.8073132174550315,0.8419164182590155,-2.1141991807633667,3.3624113695574844,0.7107630931786129,-0.08053285722019748,-0.5391498822032595,-0.6063597445191478,-0.08855558896656499,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,3.1052015108144313,-1.5211587854766873,2.6001456704143098,4.523164422552272,-0.5026246899500345,-1.171057988143287,-0.4221585268381751,-0.15051993223490365,3.5952095787163247,-0.36514837167011077,-1.2658537379510684,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
-2.133762608563283,0.1759095522502911,0.30945502438902805,-2.1337079863101014,0.17599397907920927,-0.352090723128906,0.09022490565305286,-0.47908676070718687,-0.444999501816175,-0.3923109574914724,-0.5391498822032595,-0.6063597445191478,-0.13303989064394828,-0.7434969153318309,0.7434969153318309,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,-0.5583460543187373,-0.22108415847410945,-0.5026246899500345,0.8539286782762147,-0.4221585268381751,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,1.7951547691386642,-0.5829371857570788,-0.5014319838391105
1.4033604297367357,-0.992605793755104,-1.3350687628413098,1.4036332761248105,-0.9928484205313373,0.8419164182590155,0.1043486595820963,0.481287771858981,-0.444999501816175,-0.2956355775623949,-0.5391498822032595,-0.6063597445191478,-0.1004227662283111,1.3449954927569385,-1.3449954927569385,-0.5097698059447378,-0.32204029159373954,0.6573935670276714,0.07335229062787217,-0.22108415847410945,-0.5026246899500345,-1.171057988143287,2.3687784005919825,-0.15051993223490365,-0.2781479015632383,-0.36514837167011077,0.789980682617106,-0.4918693768379647,-0.5688226003397101,-0.5570550334664524,1.7154506942309216,-0.5014319838391105
